Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,
10351,2014/2015,405,55,V,Ottawa,0,1,1,2,-200,-185,-1.5(+161),5.5,-110,5.5,-110
10352,2014/2015,405,56,H,Toronto,1,1,0,3,170,165,+1.5(-190),5.5,-110,5.5,-110
10353,2014/2015,405,57,V,Pittsburgh,1,0,0,1,-135,-130,-1.5(+220),5,-140,5,-140
10354,2014/2015,405,58,H,Philadelphia,1,1,2,4,115,110,+1.5(-265),5,120,5,120
10355,2014/2015,405,59,V,St.Louis,0,2,0,2,130,140,+1.5(-237),5,-130,5,-125
10356,2014/2015,405,60,H,Chicago,1,0,0,1,-150,-160,-1.5(+198),5,110,5,105
10357,2014/2015,406,1,V,Columbus,1,1,1,3,170,185,+1.5(-160),5.5,100,5.5,112
10358,2014/2015,406,2,H,NYRangers,1,1,1,4,-200,-215,-1.5(+135),5.5,-120,5.5,-132
10359,2014/2015,406,3,V,Carolina,0,1,2,3,-160,-190,-1.5(+160),5,-130,5,-130
10360,2014/2015,406,4,H,Buffalo,2,2,0,4,140,160,+1.5(-185),5,110,5,110
10361,2014/2015,406,5,V,Winnipeg,1,1,0,2,140,130,+1.5(-240),5,-125,5,-115
10362,2014/2015,406,6,H,Minnesota,0,0,0,0,-160,-150,-1.5(+200),5,105,5,-105
10363,2014/2015,406,7,V,LosAngeles,1,0,0,1,-130,-145,-1.5(+210),5,-125,5,-120
10364,2014/2015,406,8,H,Vancouver,0,0,1,2,110,125,+1.5(-255),5,105,5,100
10365,2014/2015,406,9,V,Dallas,2,1,2,5,130,115,+1.5(-245),5.5,-120,5.5,-130
10366,2014/2015,406,10,H,SanJose,0,1,0,1,-150,-135,-1.5(+205),5.5,100,5.5,110
10367,2014/2015,407,51,V,NYRangers,2,0,2,4,-170,-155,-1.5(+180),5,100,5,120
10368,2014/2015,407,52,H,NewJersey,1,0,1,2,150,135,+1.5(-215),5,-120,5,-140
10369,2014/2015,407,53,V,NYIslanders,0,1,3,4,-130,-125,-1.5(+230),5.5,-103,5.5,105
10370,2014/2015,407,54,H,Philadelphia,2,1,2,5,110,105,+1.5(-275),5.5,-117,5.5,-125
10371,2014/2015,407,55,V,Pittsburgh,3,0,0,3,115,-109,+1.5(-300),5.5,120,5.5,115
10372,2014/2015,407,56,H,Ottawa,0,1,2,4,-135,-111,-1.5(+250),5.5,-140,5.5,-135
10373,2014/2015,407,57,V,Carolina,0,2,0,2,190,200,+1.5(-145),5,-140,5,-135
10374,2014/2015,407,58,H,Detroit,0,1,2,3,-230,-250,-1.5(+125),5,120,5,115
10375,2014/2015,407,59,V,Winnipeg,0,1,0,1,155,125,+1.5(-240),5.5,120,5,-140
10376,2014/2015,407,60,H,St.Louis,0,0,0,0,-175,-145,-1.5(+200),5.5,-140,5,120
10377,2014/2015,407,61,V,Minnesota,0,0,2,2,130,130,+1.5(-240),5,-120,5,-110
10378,2014/2015,407,62,H,Chicago,0,0,1,1,-150,-150,-1.5(+200),5,100,5,-110
10379,2014/2015,407,63,V,Arizona,0,1,1,2,240,265,+1.5(-105),5.5,105,5.5,105
10380,2014/2015,407,64,H,Calgary,1,0,2,3,-300,-335,-1.5(-115),5.5,-125,5.5,-125
10381,2014/2015,407,65,V,Nashville,1,0,1,2,-135,-145,-1.5(+195),5,-140,5,-140
10382,2014/2015,407,66,H,Colorado,0,2,1,3,115,125,+1.5(-235),5,120,5,120
10383,2014/2015,407,67,V,LosAngeles,0,1,1,2,-300,-290,-1.5(+125),5.5,120,5.5,115
10384,2014/2015,407,68,H,Edmonton,0,2,2,4,240,230,+1.5(-145),5.5,-140,5.5,-135
10385,2014/2015,408,1,V,Toronto,0,0,0,0,160,180,+1.5(-165),5.5,-110,5.5,-120
10386,2014/2015,408,2,H,Columbus,3,2,0,5,-190,-210,-1.5(+140),5.5,-110,5.5,100
10387,2014/2015,408,3,V,Boston,0,0,0,0,115,-118,-1.5(+250),5,105,5,105
10388,2014/2015,408,4,H,Washington,2,1,0,3,-135,-102,+1.5(-300),5,-125,5,-125
10389,2014/2015,408,5,V,Dallas,0,3,1,4,160,140,+1.5(-205),5.5,-125,5.5,-130
10390,2014/2015,408,6,H,Anaheim,0,0,0,0,-190,-160,-1.5(+175),5.5,105,5.5,110
10391,2014/2015,409,51,V,Ottawa,0,2,1,3,110,-115,-1.5(+250),5,-130,5,-130
10392,2014/2015,409,52,H,NYRangers,0,0,0,0,-130,-105,+1.5(-300),5,110,5,110
10393,2014/2015,409,53,V,Carolina,1,0,2,3,140,111,+1.5(-250),5,-130,5.5,120
10394,2014/2015,409,54,H,Philadelphia,0,0,1,1,-160,-131,-1.5(+210),5,110,5.5,-140
10395,2014/2015,409,55,V,Detroit,1,1,1,3,110,111,+1.5(-275),5,100,5,120
10396,2014/2015,409,56,H,Montreal,1,1,1,4,-130,-131,-1.5(+230),5,-120,5,-140
10397,2014/2015,409,57,V,Boston,0,1,1,2,-135,-141,-1.5(+210),5,105,5,115
10398,2014/2015,409,58,H,Florida,0,1,3,4,115,121,+1.5(-255),5,-125,5,-135
10399,2014/2015,409,59,V,NewJersey,1,2,0,3,200,210,+1.5(-130),5,-120,5,-120
10400,2014/2015,409,60,H,TampaBay,2,1,0,4,-250,-260,-1.5(+110),5,100,5,100
10401,2014/2015,409,61,V,Chicago,0,0,1,1,100,104,+1.5(-290),5,-105,5,-115
10402,2014/2015,409,62,H,St.Louis,0,1,1,2,-120,-124,-1.5(+240),5,-115,5,-105
10403,2014/2015,409,63,V,Minnesota,0,2,2,4,110,155,+1.5(-215),5,-105,5,-110
10404,2014/2015,409,64,H,Nashville,2,0,0,2,-130,-175,-1.5(+180),5,-115,5,-110
10405,2014/2015,409,65,V,LosAngeles,0,0,1,1,-135,-125,-1.5(+240),5,-120,5,100
10406,2014/2015,409,66,H,Calgary,2,0,1,3,115,105,+1.5(-290),5,100,5,-120
10407,2014/2015,409,67,V,Winnipeg,0,0,0,0,-140,-180,-1.5(+180),5.5,100,5.5,115
10408,2014/2015,409,68,H,Colorado,0,0,0,1,120,160,+1.5(-210),5.5,-120,5.5,-135
10409,2014/2015,409,69,V,SanJose,0,0,3,3,-150,-175,-1.5(+170),5.5,-105,5.5,-110
10410,2014/2015,409,70,H,Edmonton,0,1,0,1,130,155,+1.5(-200),5.5,-115,5.5,-110
10411,2014/2015,409,71,V,Arizona,0,0,0,0,235,265,+1.5(-115),5.5,100,5.5,115
10412,2014/2015,409,72,H,Vancouver,1,3,1,5,-285,-335,-1.5(-105),5.5,-120,5.5,-135
10413,2014/2015,410,1,V,NYIslanders,1,0,2,3,155,150,+1.5(-215),5.5,100,5.5,100
10414,2014/2015,410,2,H,Pittsburgh,0,1,0,1,-175,-170,-1.5(+180),5.5,-120,5.5,-120
10415,2014/2015,410,3,V,Buffalo,1,1,0,2,280,290,+1.5(+105),5.5,-110,5.5,-105
10416,2014/2015,410,4,H,Columbus,2,0,2,4,-350,-360,-1.5(-125),5.5,-110,5.5,-115
10417,2014/2015,411,51,V,Ottawa,1,1,1,3,-145,-170,-1.5(+180),5,-125,5,-140
10418,2014/2015,411,52,H,Philadelphia,0,1,0,1,125,150,+1.5(-215),5,105,5,120
10419,2014/2015,411,53,V,NYRangers,2,1,1,4,130,135,+1.5(-235),5,100,5,-110
10420,2014/2015,411,54,H,Washington,0,1,1,2,-150,-155,-1.5(+195),5,-120,5,-110
10421,2014/2015,411,55,V,SanJose,1,0,0,1,120,145,+1.5(-215),5,-120,5,-130
10422,2014/2015,411,56,H,LosAngeles,0,1,3,4,-140,-165,-1.5(+180),5,100,5,110
10423,2014/2015,411,57,V,Calgary,1,0,0,1,110,140,+1.5(-220),5,-125,5,-140
10424,2014/2015,411,58,H,Winnipeg,1,0,4,5,-130,-160,-1.5(+185),5,105,5,120
10425,2014/2015,411,59,V,Pittsburgh,0,1,1,2,-375,-380,-1.5(-145),5.5,100,5.5,100
10426,2014/2015,411,60,H,Buffalo,0,0,0,0,305,310,+1.5(+125),5.5,-120,5.5,-120
10427,2014/2015,411,61,V,NewJersey,0,1,1,2,150,140,+1.5(-215),5,105,5,105
10428,2014/2015,411,62,H,Florida,0,1,2,3,-170,-160,-1.5(+180),5,-125,5,-125
10429,2014/2015,411,63,V,Montreal,1,2,0,4,-190,-190,-1.5(+155),5,-120,5,-115
10430,2014/2015,411,64,H,Toronto,2,1,0,3,160,160,+1.5(-180),5,100,5,-105
10431,2014/2015,411,65,V,Detroit,1,0,1,2,-120,110,+1.5(-265),5,-120,5,-125
10432,2014/2015,411,66,H,Carolina,0,0,0,0,100,-130,-1.5(+220),5,100,5,105
10433,2014/2015,411,67,V,Columbus,1,0,3,5,130,140,+1.5(-220),5.5,-120,5.5,-120
10434,2014/2015,411,68,H,NYIslanders,0,1,3,4,-150,-160,-1.5(+185),5.5,100,5.5,100
10435,2014/2015,411,69,V,Boston,0,1,1,2,140,115,+1.5(-260),5,-130,5,-130
10436,2014/2015,411,70,H,TampaBay,0,1,1,3,-160,-135,-1.5(+215),5,110,5,110
10437,2014/2015,411,71,V,Minnesota,0,1,1,2,145,140,+1.5(-205),5,-110,5,-115
10438,2014/2015,411,72,H,St.Louis,0,3,1,4,-165,-160,-1.5(+175),5,-110,5,-105
10439,2014/2015,411,73,V,Nashville,1,0,0,1,115,120,+1.5(-235),5.5,-105,5.5,-110
10440,2014/2015,411,74,H,Dallas,2,0,2,4,-135,-140,-1.5(+195),5.5,-115,5.5,-110
10441,2014/2015,411,75,V,Anaheim,1,1,0,2,-250,-250,-1.5(+125),5.5,100,5.5,105
10442,2014/2015,411,76,H,Arizona,0,0,1,1,200,200,+1.5(-145),5.5,-120,5.5,-125
10443,2014/2015,411,77,V,Chicago,0,1,1,2,-140,-115,-1.5(+250),5,-125,5,-120
10444,2014/2015,411,78,H,Colorado,1,1,1,3,120,-105,+1.5(-300),5,105,5,100
10445,2014/2015,411,79,V,Edmonton,2,3,0,5,225,210,+1.5(-120),5.5,100,5.5,100
10446,2014/2015,411,80,H,Vancouver,1,2,2,6,-275,-260,-1.5(+100),5.5,-120,5.5,-120
10447,2014/2015,415,1,V,Ottawa,1,2,0,3,130,118,+1.5(-255),5,105,5,115
10448,2014/2015,415,2,H,Montreal,0,4,0,4,-150,-138,-1.5(+212),5,-125,5,-135
10449,2014/2015,415,3,V,NYIslanders,1,2,1,4,130,120,+1.5(-250),5,-140,5.5,120
10450,2014/2015,415,4,H,Washington,1,0,0,1,-150,-140,-1.5(+210),5,120,5.5,-140
10451,2014/2015,415,5,V,Chicago,0,3,0,4,100,103,+1.5(-300),5,-110,5,-125
10452,2014/2015,415,6,H,Nashville,3,0,0,3,-120,-123,-1.5(+250),5,-110,5,105
10453,2014/2015,415,7,V,Calgary,0,0,2,2,125,125,+1.5(-240),5,-140,5,-145
10454,2014/2015,415,8,H,Vancouver,0,1,0,1,-145,-145,-1.5(+200),5,120,5,125
10455,2014/2015,416,9,V,Pittsburgh,0,1,0,1,140,165,+1.5(-195),5,-135,5,-120
10456,2014/2015,416,10,H,NYRangers,2,0,0,2,-160,-185,-1.5(+165),5,115,5,100
10457,2014/2015,416,11,V,Detroit,1,1,1,3,145,145,+1.5(-220),5.5,120,5.5,110
10458,2014/2015,416,12,H,TampaBay,1,0,1,2,-165,-165,-1.5(+185),5.5,-140,5.5,-130
10459,2014/2015,416,13,V,Minnesota,1,1,2,4,130,100,+1.5(-260),5,100,5,-105
10460,2014/2015,416,14,H,St.Louis,0,0,2,2,-150,-120,-1.5(+215),5,-120,5,-115
10461,2014/2015,416,15,V,Winnipeg,1,1,0,2,140,130,+1.5(-235),5,-125,5,-140
10462,2014/2015,416,16,H,Anaheim,1,0,3,4,-160,-150,-1.5(+195),5,105,5,120
10463,2014/2015,417,17,V,Ottawa,1,0,1,2,120,124,+1.5(-245),5,-105,5,105
10464,2014/2015,417,18,H,Montreal,0,2,0,3,-140,-144,-1.5(+205),5,-115,5,-125
10465,2014/2015,417,19,V,NYIslanders,1,2,0,3,125,-102,+1.5(-270),5,-140,5.5,105
10466,2014/2015,417,20,H,Washington,0,2,2,4,-145,-118,-1.5(+225),5,120,5.5,-125
10467,2014/2015,417,21,V,Chicago,1,1,0,2,-105,105,+1.5(-300),5,-130,5,-120
10468,2014/2015,417,22,H,Nashville,2,1,3,6,-115,-125,-1.5(+250),5,110,5,100
10469,2014/2015,417,23,V,Calgary,0,0,1,1,130,141,+1.5(-225),5,-125,5,-130
10470,2014/2015,417,24,H,Vancouver,2,0,2,4,-150,-161,-1.5(+189),5,105,5,110
10471,2014/2015,418,25,V,Minnesota,0,0,1,1,120,-205,+1.5(-255),5,-115,5,-105
10472,2014/2015,418,26,H,St.Louis,2,0,2,4,-140,175,-1.5(+212),5,-105,5,-115
10473,2014/2015,418,27,V,Detroit,0,0,1,1,155,175,+1.5(-175),5.5,120,5.5,110
10474,2014/2015,418,28,H,TampaBay,1,3,1,5,-175,-205,-1.5(+150),5.5,-140,5.5,-130
10475,2014/2015,418,29,V,Pittsburgh,0,3,1,4,165,163,+1.5(-190),5,-120,5,-120
10476,2014/2015,418,30,H,NYRangers,1,0,2,3,-185,-183,-1.5(+162),5,100,5,100
10477,2014/2015,418,31,V,Winnipeg,0,1,0,1,130,130,+1.5(-220),5,-145,5,-140
10478,2014/2015,418,32,H,Anaheim,0,0,2,2,-150,-150,-1.5(+185),5,125,5,120
10479,2014/2015,419,33,V,Washington,0,0,1,1,120,124,+1.5(-250),5.5,105,5.5,110
10480,2014/2015,419,34,H,NYIslanders,0,1,0,2,-140,-144,-1.5(+210),5.5,-125,5.5,-130
10481,2014/2015,419,35,V,Nashville,1,1,0,2,140,140,+1.5(-210),5,-140,5,-130
10482,2014/2015,419,36,H,Chicago,1,3,0,4,-160,-160,-1.5(+180),5,120,5,110
10483,2014/2015,419,37,V,Montreal,0,0,1,2,110,100,+1.5(-300),5,100,5,100
10484,2014/2015,419,38,H,Ottawa,1,0,0,1,-130,-120,-1.5(+250),5,-120,5,-120
10485,2014/2015,419,39,V,Vancouver,1,0,1,2,110,-103,+1.5(-300),5,-140,5,-135
10486,2014/2015,419,40,H,Calgary,2,0,2,4,-130,-117,-1.5(+250),5,120,5,115
10487,2014/2015,420,51,V,NYRangers,1,1,0,2,-115,-127,-1.5(+240),5,-130,5,-105
10488,2014/2015,420,52,H,Pittsburgh,0,0,1,1,-105,107,+1.5(-290),5,110,5,-115
10489,2014/2015,420,53,V,St.Louis,0,0,0,0,110,115,+1.5(-272),5,-105,5,-110
10490,2014/2015,420,54,H,Minnesota,0,2,1,3,-130,-135,-1.5(+226),5,-115,5,-110
10491,2014/2015,420,55,V,Anaheim,1,2,1,5,105,120,+1.5(-260),5,-135,5,-135
10492,2014/2015,420,56,H,Winnipeg,1,3,0,4,-125,-140,-1.5(+215),5,115,5,115
10493,2014/2015,421,57,V,TampaBay,0,0,0,0,-120,-115,-1.5(+250),5.5,105,5.5,120
10494,2014/2015,421,58,H,Detroit,1,0,2,3,100,-105,+1.5(-305),5.5,-125,5.5,-140
10495,2014/2015,421,59,V,Washington,1,0,0,2,120,115,+1.5(-245),5.5,120,5.5,130
10496,2014/2015,421,60,H,NYIslanders,1,0,0,1,-140,-135,-1.5(+205),5.5,-140,5.5,-150
10497,2014/2015,421,61,V,Nashville,1,1,0,2,145,145,+1.5(-240),5.5,120,5.5,140
10498,2014/2015,421,62,H,Chicago,1,0,1,3,-165,-165,-1.5(+200),5.5,-140,5.5,-160
10499,2014/2015,421,63,V,Vancouver,1,0,0,1,100,105,+1.5(-285),5,-140,5,-130
10500,2014/2015,421,64,H,Calgary,3,0,0,3,-120,-125,-1.5(+235),5,120,5,110
10501,2014/2015,422,65,V,Montreal,0,0,0,0,-105,-107,+1.5(-310),5,100,5,100
10502,2014/2015,422,66,H,Ottawa,0,0,1,1,-115,-113,-1.5(+255),5,-120,5,-120
10503,2014/2015,422,67,V,NYRangers,0,1,0,2,-120,-121,-1.5(+240),5,100,5,100
10504,2014/2015,422,68,H,Pittsburgh,1,0,0,1,100,101,+1.5(-290),5,-120,5,-120
10505,2014/2015,422,69,V,St.Louis,3,3,0,6,115,126,+1.5(-255),5,100,5,115
10506,2014/2015,422,70,H,Minnesota,0,1,0,1,-135,-146,-1.5(+212),5,-120,5,-135
10507,2014/2015,422,71,V,Anaheim,1,1,3,5,105,100,+1.5(-275),5.5,105,5.5,120
10508,2014/2015,422,72,H,Winnipeg,1,0,1,2,-125,-120,-1.5(+227),5.5,-125,5.5,-140
10509,2014/2015,423,73,V,TampaBay,0,0,2,3,-105,-125,-1.5(+250),5,-135,5,-140
10510,2014/2015,423,74,H,Detroit,0,2,0,2,-115,105,+1.5(-305),5,115,5,120
10511,2014/2015,423,75,V,NYIslanders,1,0,0,1,115,120,+1.5(-250),5,-135,5,-134
10512,2014/2015,423,76,H,Washington,1,1,3,5,-135,-140,-1.5(+210),5,115,5,114
10513,2014/2015,423,77,V,Chicago,1,0,1,2,-105,106,+1.5(-275),5,-135,5,-131
10514,2014/2015,423,78,H,Nashville,1,0,4,5,-115,-126,-1.5(+227),5,115,5,111
10515,2014/2015,423,79,V,Calgary,1,0,0,1,130,129,+1.5(-230),5,-130,5,-130
10516,2014/2015,423,80,H,Vancouver,0,1,1,2,-150,-149,-1.5(+195),5,110,5,110
10517,2014/2015,424,81,V,Pittsburgh,0,1,0,1,160,160,+1.5(-200),5,110,5,110
10518,2014/2015,424,82,H,NYRangers,1,0,0,2,-190,-180,-1.5(+170),5,-130,5,-130
10519,2014/2015,424,83,V,Ottawa,2,1,2,5,145,140,+1.5(-230),5,115,5,115
10520,2014/2015,424,84,H,Montreal,0,0,1,1,-165,-160,-1.5(+192),5,-135,5,-135
10521,2014/2015,424,85,V,Minnesota,1,2,1,4,120,120,+1.5(-255),5,100,5,105
10522,2014/2015,424,86,H,St.Louis,1,0,0,1,-140,-140,-1.5(+212),5,-120,5,-125
10523,2014/2015,425,1,V,Detroit,1,1,2,4,165,160,+1.5(-185),5,-140,5,-145
10524,2014/2015,425,2,H,TampaBay,0,0,0,0,-185,-190,-1.5(+160),5,120,5,125
10525,2014/2015,425,3,V,Nashville,3,0,0,3,150,141,+1.5(-230),5,-135,5,-140
10526,2014/2015,425,4,H,Chicago,3,0,1,4,-170,-161,-1.5(+191),5,115,5,120
10527,2014/2015,425,5,V,Washington,1,0,0,1,110,120,+1.5(-262),5,-140,5,-140
10528,2014/2015,425,6,H,NYIslanders,1,0,2,3,-130,-140,-1.5(+216),5,120,5,120
10529,2014/2015,425,7,V,Vancouver,3,1,0,4,110,113,+1.5(-270),5,-120,5,-126
10530,2014/2015,425,8,H,Calgary,1,2,4,7,-130,-133,-1.5(+225),5,100,5,106
10531,2014/2015,426,11,V,St.Louis,0,1,0,1,120,115,+1.5(-265),5,105,5,105
10532,2014/2015,426,12,H,Minnesota,1,1,2,4,-140,-135,-1.5(+220),5,-125,5,-125
10533,2014/2015,426,13,V,Montreal,1,0,1,2,105,100,+1.5(-315),5,105,5,105
10534,2014/2015,426,14,H,Ottawa,0,0,0,0,-125,-120,-1.5(+260),5,-125,5,-125
10535,2014/2015,427,17,V,NYIslanders,0,0,1,1,115,125,+1.5(-235),5,-130,5,-125
10536,2014/2015,427,18,H,Washington,0,1,1,2,-135,-145,-1.5(+195),5,110,5,105
10537,2014/2015,427,19,V,TampaBay,2,1,2,5,-109,108,+1.5(-290),5,-130,5,-135
10538,2014/2015,427,20,H,Detroit,0,1,1,2,-111,-128,-1.5(+240),5,110,5,115
10539,2014/2015,429,31,V,Detroit,0,0,0,0,155,160,+1.5(-180),5,-135,5,-130
10540,2014/2015,429,32,H,TampaBay,0,0,2,2,-175,-190,-1.5(+155),5,115,5,110
10541,2014/2015,430,51,V,Calgary,0,0,1,1,160,160,+1.5(-195),5.5,120,5,-135
10542,2014/2015,430,52,H,Anaheim,2,2,2,6,-190,-190,-1.5(+165),5.5,-140,5,115
10543,2014/2015,430,55,V,Washington,1,0,1,2,150,141,+1.5(-225),5,100,5,120
10544,2014/2015,430,56,H,NYRangers,0,0,1,1,-170,-161,-1.5(+189),5,-120,5,-140
10545,2014/2015,501,53,V,Minnesota,0,3,0,3,120,120,+1.5(-265),5,100,5,-115
10546,2014/2015,501,54,H,Chicago,3,1,0,4,-140,-140,-1.5(+220),5,-120,5,-105
10547,2014/2015,501,57,V,TampaBay,0,0,1,2,115,-104,+1.5(-300),5,100,5,125
10548,2014/2015,501,58,H,Montreal,0,0,1,1,-135,-116,-1.5(+250),5,-120,5,-145
10549,2014/2015,502,59,V,Washington,0,1,1,2,145,160,+1.5(-200),5,120,5,120
10550,2014/2015,502,60,H,NYRangers,2,0,1,3,-165,-180,-1.5(+170),5,-140,5,-140
10551,2014/2015,503,61,V,TampaBay,1,3,2,6,105,110,+1.5(-290),5,140,5,139
10552,2014/2015,503,62,H,Montreal,1,0,1,2,-125,-130,-1.5(+240),5,-160,5,-159
10553,2014/2015,503,63,V,Minnesota,0,0,1,1,120,119,+1.5(-279),5,-115,5,-102
10554,2014/2015,503,64,H,Chicago,0,2,2,4,-140,-139,-1.5(+229),5,-105,5,-118
10555,2014/2015,503,65,V,Calgary,0,0,0,0,180,194,+1.5(-195),5.5,100,5.5,105
10556,2014/2015,503,66,H,Anaheim,1,0,2,3,-210,-224,-1.5(+165),5.5,-120,5.5,-125
10557,2014/2015,504,67,V,NYRangers,0,0,0,0,-105,103,+1.5(-300),5,115,5,130
10558,2014/2015,504,68,H,Washington,0,1,0,1,-115,-123,-1.5(+250),5,-135,5,-150
10559,2014/2015,505,69,V,Chicago,1,0,0,1,120,115,+1.5(-260),5,100,5,-105
10560,2014/2015,505,70,H,Minnesota,0,0,0,0,-140,-135,-1.5(+215),5,-120,5,-115
10561,2014/2015,505,71,V,Anaheim,2,1,0,3,-130,-140,-1.5(+220),5.5,110,5.5,125
10562,2014/2015,505,72,H,Calgary,1,1,1,4,110,120,+1.5(-265),5.5,-130,5.5,-145
10563,2014/2015,506,73,V,Montreal,0,0,1,1,130,131,+1.5(-230),5,115,5,135
10564,2014/2015,506,74,H,TampaBay,1,0,1,2,-150,-151,-1.5(+195),5,-135,5,-155
10565,2014/2015,506,75,V,NYRangers,0,1,0,1,100,-111,+1.5(-330),4.5,-140,4.5,-130
10566,2014/2015,506,76,H,Washington,0,1,1,2,-120,-109,-1.5(+270),4.5,120,4.5,110
10567,2014/2015,507,1,V,Montreal,2,3,1,6,140,130,+1.5(-245),5,140,4.5,-140
10568,2014/2015,507,2,H,TampaBay,0,1,1,2,-160,-150,-1.5(+205),5,-160,4.5,120
10569,2014/2015,507,3,V,Chicago,1,1,2,4,105,100,+1.5(-305),5,105,5,105
10570,2014/2015,507,4,H,Minnesota,0,1,2,3,-125,-120,-1.5(+250),5,-125,5,-125
10571,2014/2015,508,5,V,Washington,0,0,1,1,145,150,+1.5(-230),4.5,-125,4.5,-125
10572,2014/2015,508,6,H,NYRangers,0,0,1,2,-165,-170,-1.5(+192),4.5,105,4.5,105
10573,2014/2015,508,7,V,Anaheim,1,1,2,4,-135,-150,-1.5(+205),5.5,110,5.5,105
10574,2014/2015,508,8,H,Calgary,2,0,0,2,115,130,+1.5(-245),5.5,-130,5.5,-125
10575,2014/2015,509,11,V,TampaBay,0,0,1,1,100,115,+1.5(-290),5,130,5,130
10576,2014/2015,509,12,H,Montreal,1,0,1,2,-120,-135,-1.5(+240),5,-150,5,-150
10577,2014/2015,510,13,V,NYRangers,2,0,2,4,100,-105,+1.5(-310),4.5,-120,4.5,-120
10578,2014/2015,510,14,H,Washington,0,1,2,3,-120,-115,-1.5(+255),4.5,100,4.5,100
10579,2014/2015,510,15,V,Calgary,1,1,0,2,190,213,+1.5(-130),5.5,100,5.5,-105
10580,2014/2015,510,16,H,Anaheim,0,1,1,3,-230,-263,-1.5(+110),5.5,-120,5.5,-115
10581,2014/2015,512,19,V,Montreal,0,0,1,1,130,105,+1.5(-295),4.5,-140,4.5,-145
10582,2014/2015,512,20,H,TampaBay,1,2,1,4,-150,-125,-1.5(+245),4.5,120,4.5,125
10583,2014/2015,513,23,V,Washington,1,0,0,1,155,140,+1.5(-230),4.5,-130,4.5,-130
10584,2014/2015,513,24,H,NYRangers,0,1,0,2,-175,-160,-1.5(+192),4.5,110,4.5,110
10585,2014/2015,516,53,V,TampaBay,0,0,1,1,125,126,+1.5(-255),5,105,5,124
10586,2014/2015,516,54,H,NYRangers,0,1,1,2,-145,-146,-1.5(+212),5,-125,5,-144
10587,2014/2015,517,51,V,Chicago,0,1,0,1,120,115,+1.5(-250),5,-130,5,-130
10588,2014/2015,517,52,H,Anaheim,1,1,2,4,-140,-135,-1.5(+210),5,110,5,110
10589,2014/2015,518,55,V,TampaBay,2,1,3,6,115,125,+1.5(-265),4.5,-125,4.5,-130
10590,2014/2015,518,56,H,NYRangers,1,1,0,2,-135,-145,-1.5(+220),4.5,105,4.5,110
10591,2014/2015,519,57,V,Chicago,2,0,0,3,115,105,+1.5(-295),5,-130,5,-140
10592,2014/2015,519,58,H,Anaheim,1,1,0,2,-135,-125,-1.5(+245),5,110,5,120
10593,2014/2015,520,59,V,NYRangers,2,1,2,5,115,120,+1.5(-270),5,115,5,122
10594,2014/2015,520,60,H,TampaBay,1,3,1,6,-135,-140,-1.5(+225),5,-135,5,-142
10595,2014/2015,521,61,V,Anaheim,1,1,0,2,115,140,+1.5(-235),5,-140,5,-145
10596,2014/2015,521,62,H,Chicago,1,0,0,1,-135,-160,-1.5(+195),5,120,5,125
10597,2014/2015,522,63,V,NYRangers,1,2,2,5,110,120,+1.5(-260),5,-115,5,-105
10598,2014/2015,522,64,H,TampaBay,0,1,0,1,-130,-140,-1.5(+215),5,-105,5,-115
10599,2014/2015,523,65,V,Anaheim,0,1,3,4,130,141,+1.5(-240),5,-135,5,-130
10600,2014/2015,523,66,H,Chicago,1,0,3,5,-150,-161,-1.5(+200),5,115,5,110
10601,2014/2015,524,67,V,TampaBay,0,2,0,2,120,139,+1.5(-240),5,-115,5,-110
10602,2014/2015,524,68,H,NYRangers,0,0,0,0,-140,-159,-1.5(+200),5,-105,5,-110
10603,2014/2015,525,69,V,Chicago,0,2,2,4,115,125,+1.5(-245),5,-130,5,-130
10604,2014/2015,525,70,H,Anaheim,3,0,1,5,-135,-145,-1.5(+205),5,110,5,110
10605,2014/2015,526,71,V,NYRangers,2,0,5,7,115,112,+1.5(-275),5,-105,5,-105
10606,2014/2015,526,72,H,TampaBay,1,0,2,3,-135,-132,-1.5(+227),5,-115,5,-115
10607,2014/2015,527,73,V,Anaheim,0,1,1,2,125,125,+1.5(-250),5,-140,5,-135
10608,2014/2015,527,74,H,Chicago,0,3,2,5,-145,-145,-1.5(+210),5,120,5,115
10609,2014/2015,529,75,V,TampaBay,0,0,2,2,125,145,+1.5(-210),5,-110,5,105
10610,2014/2015,529,76,H,NYRangers,0,0,0,0,-145,-165,-1.5(+180),5,-110,5,-125
10611,2014/2015,530,77,V,Chicago,2,2,1,5,115,118,+1.5(-265),5,-135,5,-135
10612,2014/2015,530,78,H,Anaheim,0,1,2,3,-135,-138,-1.5(+220),5,115,5,115
10613,2014/2015,603,1,V,Chicago,0,0,2,2,101,115,+1.5(-260),5,-140,5,-145
10614,2014/2015,603,2,H,TampaBay,1,0,0,1,-121,-135,-1.5(+215),5,120,5,125
10615,2014/2015,606,3,V,Chicago,0,2,1,3,110,115,+1.5(-255),5,-135,5,-135
10616,2014/2015,606,4,H,TampaBay,1,2,1,4,-130,-135,-1.5(+212),5,115,5,115
10617,2014/2015,608,5,V,TampaBay,1,0,2,3,127,147,+1.5(-225),5,-144,5.5,120
